Frame ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Frame Number,Frame Date,Listed,Materials,Maker,Maker Uncertain,Trusses,Layout,Resultant Layout,Num Extensions
168,Appleton,S Laurence,Oxfordshire,12653,SP443015,51.71084,-1.35904,1,1977,,iroko,Whites of Appleton,,,,,0
170,Appleton le Moors,Christ Church,North Yorkshire,12031,SE734880,54.28320,-0.87272,1,c1865,,oak;wrought iron,,,6.A;8.1.B.a,6.12,,0
8743,Appleton le Street,All Saints,North Yorkshire,17935,SE734735,54.15280,-0.87707,1,,,timber,,,5.N,2.X1,,0
171,Apsley End,S Mary,Hertfordshire,14572,TL060051,51.73465,-0.46611,1,,,oak,,,,,,0
172,Arborfield,S Bartholomew,Berkshire,11546,SU757678,51.40432,-0.91194,1,1911,,wrought iron,Webb and Bennett,,8.1.C.b,8.3,,0
173,Ardeley,S Lawrence,Hertfordshire,12211,TL308271,51.92744,-0.09913,1,1931,,cast iron,Mears & Stainbank,,,,,0
8860,Ardingly,S Peter,West Sussex,11854,TQ339298,51.05214,-0.09006,1,,,timber,,,5.B;5.L;5.U,3.1,7.X,2
8861,Ardingly,S Peter,West Sussex,11854,TQ339298,51.05214,-0.09006,1.1,1766,,timber,,,6.D,2.X2,,
8862,Ardingly,S Peter,West Sussex,11854,TQ339298,51.05214,-0.09006,1.2,1911,,timber,George Day & Sons,,5.A,2.X2,,
174,Ardleigh,S Mary V,Essex,13251,TM053295,51.92654,0.98554,1,1892,,oak,Henry Bowell,,6.A,8.3,,0
176,Areley Kings,S Bartholomew,Worcestershire,10768,SO802710,52.33685,-2.29200,2,1905,,oak,Greenleaf and Tristram,,,,,0
175,Areley Kings,S Bartholomew,Worcestershire,10768,SO802710,52.33685,-2.29200,1,1905,,oak,Greenleaf and Tristram,,,5.1,,0
8342,Arkendale,S Bartholomew,North Yorkshire,17945,SE388610,54.04359,-1.40779,2,,,,,,,,,0
8343,Arkendale,S Bartholomew,North Yorkshire,17945,SE388610,54.04359,-1.40779,1,,,,,,,,,0
177,Arkesden,S Mary V,Essex,13022,TL482346,51.99012,0.15719,1,1855,,oak,,,6.A,6.4,,0
178,Arklow,S Saviour,"Wicklow, Republic of Ireland",13336,T239734,52.79818,-6.16296,1,1898,,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
179,Arksey,All Saints,South Yorkshire,15794,SE579069,53.55578,-1.12709,1,1897,,cast iron,John Taylor & Co,,8.3.C.e,~8.1,,0
180,Arlecdon,S Michael,Cumbria,12524,NY052198,54.56501,-3.46752,1,c1904,,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
181,Arlesey,S Peter,Bedfordshire,16001,TL191375,52.02347,-0.26452,1,1877,,timber,John Warner & Sons,,6.A,6.1,,0
182,Arley,S Wilfrid,Warwickshire,14860,SP283906,52.51271,-1.58431,1,1929,,cast iron,John Taylor & Co,,,,,0
183,Arlingham,S Mary V,Gloucestershire,15678,SO706106,51.79383,-2.42702,1,1656,,timber,,,,6.9R,,0
184,Arlington,S James,Devon,12237,SS612404,51.14672,-3.98461,1,1911,,oak,Harry Stokes,,6.B,6.14,,0
185,Arlington,S Pancras,East Sussex,14570,TQ542074,50.84616,0.19000,1,1894,,timber,,,5.C,3.1,,0
186,Armidale,Cath Ch of S Peter,"New South Wales, Australia",10850,,-30.51499,151.66496,1,1996,,,Local labour/guild/assn,,,,,0
187,Armitage,S John Bapt,Staffordshire,16980,SK077164,52.74597,-1.88725,1,2001,,steel,Hayward Mills Associates,,8.1.B,6.14,,0
188,Armitage Bridge,S Paul,West Yorkshire,12478,SE134136,53.61963,-1.79862,1,1998,,steel,Local labour/guild/assn,,,,,0
190,Arncliffe,S Oswald,North Yorkshire,13810,SD933719,54.14369,-2.10404,1,,,timber,Thomas Mallaby,,,,,0
191,Arnold,S Mary,Nottinghamshire,17152,SK586461,53.00941,-1.12706,1,1969,,cast iron,John Taylor & Co,,8.3.A.h,6.1,8.3,1
192,Arnold,S Mary,Nottinghamshire,17152,SK586461,53.00941,-1.12706,1.1,1985,,cast iron,John Taylor & Co,,8.3.A.h,2.X2,,
193,Arreton,S George,Isle of Wight,13492,SZ534867,50.67803,-1.24517,1,2001,,,Nicholson Engineering Ltd,,,,,0
7784,Arrow,Holy Trinity,Warwickshire,17954,SP082564,52.20657,-1.88055,1,,,,,,,,,0
7840,Arundel,"Chapel of Our Lady, Arundel Castle",West Sussex,10180,TQ018072,50.85616,-0.55430,2,2023,,steel,Nicholson Engineering Ltd,,8.1.B.a,1,,0
7841,Arundel,"Chapel of Our Lady, Arundel Castle",West Sussex,10180,TQ018072,50.85616,-0.55430,1,2023,,steel,Nicholson Engineering Ltd,,8.1.B.a,2.X1,,0
194,Arundel,S Nicholas,West Sussex,16691,TQ016072,50.85583,-0.55708,1,1950,,cast iron,Gillett & Johnston,,8.3.A.m,8.3,,0
7972,Ascott under Wychwood,Holy Trinity,Oxfordshire,15278,SP300186,51.86562,-1.56494,8,,,,,,,,,0
195,Ascott under Wychwood,Holy Trinity,Oxfordshire,15278,SP300186,51.86562,-1.56494,1,1905,,wrought iron,Webb and Bennett,,,,,0
196,Asfordby,All Saints,Leicestershire,12376,SK708189,52.76339,-0.95214,1,1953,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
197,Asgarby,S Andrew,Lincolnshire,10530,TF116453,52.99421,-0.33843,1,c1870,,timber,Local labour/guild/assn,Y,,5.3,,0
198,Ash,Holy Trinity,Somerset,16025,ST472207,50.98346,-2.75290,1,1921,,cast iron,Mears & Stainbank,,,,,0
199,Ash,S Peter,Surrey,15998,SU897507,51.24902,-0.71560,1,1950,,steel,John Taylor & Co,,,,,0
200,Ash by Wrotham,S Peter & S Paul,Kent,13484,TQ601645,51.35753,0.29899,1,,,oak,,,,,,0
201,Ash next Sandwich,S Nicholas,Kent,14608,TR287583,51.27859,1.27869,1,1978,,,John Taylor & Co,,,,,0
203,Ash Priors,Holy Trinity,Somerset,13609,ST151294,51.05835,-3.21186,2,1899,,steel,John Sully,,,,,0
202,Ash Priors,Holy Trinity,Somerset,13609,ST151294,51.05835,-3.21186,1,1899,,oak,John Sully,,,5,,0
204,Ashbocking,All Saints,Suffolk,16123,TM169545,52.14622,1.16936,1,1904,,cast iron,John Taylor & Co,,8.3.C.e,6.1,,0
205,Ashbourne,S Oswald,Derbyshire,15741,SK176464,53.01494,-1.73871,1,1931,,teak,Mears & Stainbank,,,,,0
206,Ashbrittle,S John Bapt,Somerset,11897,ST051213,50.98370,-3.35194,1,1935,,oak,John Taylor & Co,,,,,0
207,Ashburnham,S Peter,East Sussex,10635,TQ689145,50.90565,0.40142,1,1995,,cast iron;steel,Eayre & Smith,,8.2.A.b,6.1,,0
208,Ashburton,S Andrew,Devon,11954,SX755697,50.51426,-3.75728,1,1896,,oak,Harry Stokes,,6.A,8.3,,0
209,Ashbury,S Mary V,Devon,17237,SX507979,50.76180,-4.11721,1,,,oak,(unidentified),,5.L ?,~3.1,,0
210,Ashbury,S Mary V,Oxfordshire,17017,SU265849,51.56246,-1.61889,1,,,timber,,,,,,0
212,Ashby de la Zouch,S Helen,Leicestershire,10461,SK360167,52.74729,-1.46711,2,2006,,steel,Hayward Mills Associates,,,,,0
211,Ashby de la Zouch,S Helen,Leicestershire,10461,SK360167,52.74729,-1.46711,1,2006,,cast iron,Hayward Mills Associates,,,,,0
213,Ashby Magna,S Mary,Leicestershire,16462,SP563904,52.50928,-1.17108,1,1925,,cast iron,John Taylor & Co,,8.3.A.h,3.1,,0
214,Ashby Parva,S Peter,Leicestershire,14035,SP525886,52.49300,-1.22737,1,c1630,Y,timber,,,6.B,,,0
215,Ashby St Ledgers,Blessed Virgin Mary & S Leodegarius,Northamptonshire,17065,SP573681,52.30892,-1.16073,1,1806,,oak,John Over,,6.B,5.1,,0
217,Ashchurch,S Nicholas,Gloucestershire,14753,SO927334,51.99910,-2.10704,2,2001,,steel,Hayward Mills Associates,,8.1.B.a,2.X1,,0
216,Ashchurch,S Nicholas,Gloucestershire,14753,SO927334,51.99910,-2.10704,1,1901,,steel,Henry Bond,,8.1.A,6.4,,0
218,Ashcombe,S Nectan,Devon,13239,SX912795,50.60555,-3.53869,1,,Y,oak,(unidentified),,5.A,3.1,,0
219,Ashcott,All Saints,Somerset,12065,ST437371,51.13082,-2.80593,1,1949,,cast iron,John Taylor & Co,,8.3.A.h,6.14,,0
221,Ashdon,All Saints,Essex,16053,TL580415,52.04943,0.30399,2,1968,,cast iron;steel,Mears & Stainbank,,~ 8.3.D.a,,,0
220,Ashdon,All Saints,Essex,16053,TL580415,52.04943,0.30399,1,1968,,cast iron;steel,Mears & Stainbank,,~ 8.3.D.a,,,0
222,Ashen,S Augustine,Essex,17116,TL747423,52.05169,0.54677,1,c1599,Y,oak,,,6.A,3,,0
224,Ashendon,S Mary,Buckinghamshire,13399,SP704142,51.82204,-0.97855,2,,,timber,,,2.A,,,0
223,Ashendon,S Mary,Buckinghamshire,13399,SP704142,51.82204,-0.97855,1,c1750,,timber,Local labour/guild/assn,Y,6.A,3.1,,0
225,Ashford,S Peter,Devon,17323,SS533353,51.09875,-4.09582,1,,,oak,(unidentified),,,,,0
226,Ashford,S Mary V,Kent,15743,TR010427,51.14864,0.87281,1,1965,,,Mears & Stainbank,,,,,0
227,Ashford,S Matthew,Surrey,14381,TQ072714,51.43235,-0.45928,1,1914,,cast iron,,,,,,0
228,Ashford in the Water,Holy Trinity,Derbyshire,15935,SK194697,53.22413,-1.70949,1,c1954,,cast iron,John Taylor & Co,,,,,0
229,Ashill,S Nicholas,Norfolk,15024,TF883041,52.60285,0.78053,1,1996,,cast iron,Whites of Appleton,,8.3.A.h,8.3,,0
231,Ashill,Blessed Virgin Mary,Somerset,13773,ST321172,50.95076,-2.96789,2,1992,,steel,Robert Parker,,,,,0
230,Ashill,Blessed Virgin Mary,Somerset,13773,ST321172,50.95076,-2.96789,1,1927,,oak,Alfred Bowell,,6.A,5.1,,0
233,Ashleworth,S Bartholomew,Gloucestershire,12427,SO818251,51.92495,-2.26550,2,1977,,steel,Arthur Fidler,,8.1.H.b,2.X1,,0
232,Ashleworth,S Bartholomew,Gloucestershire,12427,SO818251,51.92495,-2.26550,1,1977,,steel,Arthur Fidler,,8.1.H.b,4.3,,0
234,Ashley,S James,Gloucestershire,10963,ST931947,51.65118,-2.10018,1,c1824,,oak,Local labour/guild/assn,,6.A,3.1,,0
235,Ashley,S Mary V,Northamptonshire,12989,SP794910,52.51123,-0.83147,1,c1848,,oak,,,,,,0
7973,Ashover,All Saints,Derbyshire,13902,SK348631,53.16400,-1.48015,8,,,,,,,,,0
236,Ashover,All Saints,Derbyshire,13902,SK348631,53.16400,-1.48015,1,1998,,steel,Hayward Mills Associates,,8.1.B.a,10,,0
238,Ashow,Assumption of Our Lady,Warwickshire,11516,SP312702,52.32910,-1.54331,9,,,,,,,,,0
237,Ashow,Assumption of Our Lady,Warwickshire,11516,SP312702,52.32910,-1.54331,1,c1749,Y,oak,,,,4.2,,0
7974,Ashreigney,S James,Devon,12205,SS628136,50.90575,-3.95177,9,,,,,,,,,0
239,Ashreigney,S James,Devon,12205,SS628136,50.90575,-3.95177,1,c1899,,oak,,,6.A,6.14,,0
240,Ashtead,S Giles,Surrey,15485,TQ192579,51.30861,-0.29024,1,1961,,cast iron,John Taylor & Co,,,,,0
241,Ashton,S John Bapt,Devon,13055,SX856846,50.65055,-3.61950,1,c1899,,oak,(unidentified),,6.A,6.1,,0
243,Ashton,S Michael & All Angels,Northamptonshire,14066,SP765499,52.14278,-0.88337,2,c1899,,timber,Local labour/guild/assn,,,,,0
242,Ashton,S Michael & All Angels,Northamptonshire,14066,SP765499,52.14278,-0.88337,1,c1899,,timber,,,5.A,5.12R,,0
8771,Ashton Keynes,Holy Cross,Wiltshire,16297,SU041943,51.64829,-1.94132,9,,,metal,,,,1,,0
8770,Ashton Keynes,Holy Cross,Wiltshire,16297,SU041943,51.64829,-1.94132,1,1924,,wrought iron,Webb and Bennett,,8.1.C.b,6,,0
244,Ashton under Hill,S Barbara,Worcestershire,10526,SO996377,52.03777,-2.00637,1,1964,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
246,Ashton under Lyne,S Michael & All Angels,Greater Manchester,10838,SJ941989,53.48754,-2.09009,2,1927,,cast iron,Mears & Stainbank,,8.3.XE,1,,0
245,Ashton under Lyne,S Michael & All Angels,Greater Manchester,10838,SJ941989,53.48754,-2.09009,1,1927,,cast iron,Mears & Stainbank,,8.3.A,12,,0
248,Ashton under Lyne,S Peter,Greater Manchester,15994,SJ930985,53.48390,-2.10609,2,1936,,cast iron,John Taylor & Co,,,,,0
247,Ashton under Lyne,S Peter,Greater Manchester,15994,SJ930985,53.48390,-2.10609,1,1936,,cast iron,John Taylor & Co,,,,,0
250,Ashwater,S Peter ad Vincula,Devon,10368,SX386952,50.73419,-4.28746,2,1928,,cast iron,John Taylor & Co,,8.3.A.h,,,0
249,Ashwater,S Peter ad Vincula,Devon,10368,SX386952,50.73419,-4.28746,1,1908,,oak,Harry Stokes,,6.B,5.1,,0
251,Ashwell,S Mary V,Hertfordshire,12848,TL266397,52.04195,-0.15425,1,c1499,Y,timber,,,3.Q,,,0
253,Ashwell,S Mary,Rutland,13296,SK865137,52.71444,-0.72011,2,1850,,timber,C & G Mears,,6.S,1,,0
252,Ashwell,S Mary,Rutland,13296,SK865137,52.71444,-0.72011,1,,,timber,,,6.S,5.1,,0
254,Ashwellthorpe,All Saints,Norfolk,11789,TM146976,52.53463,1.16375,1,c1400,,timber,,,,,,0
255,Ashwick,S James,Somerset,14171,ST636484,51.23379,-2.52132,1,1880,,oak,Mears & Stainbank,,6.A,6.7,,0
256,Askerswell,S Michael,Dorset,15149,SY529925,50.73099,-2.66760,1,1960,,timber,John Taylor & Co,,,6,,0
8278,Askham,S Nicholas,Nottinghamshire,17248,SK739749,53.26684,-0.89236,2,1998,,steel,Hayward Mills Associates,,8.1.A,,,0
8744,Askham,S Nicholas,Nottinghamshire,17248,SK739749,53.26684,-0.89236,1,,,timber,,,5.A,3.1,,0
257,Askrigg,S Oswald,North Yorkshire,13992,SD947910,54.31470,-2.08218,1,1991,,cast iron;steel,Eayre & Smith,,,,,0
258,Aslackby,S James,Lincolnshire,11506,TF085303,52.86012,-0.38943,1,,,timber,,,6.A;6.B;6.D,3.3,,0
259,Aslacton,S Michael,Norfolk,17024,TM156910,52.47516,1.17350,1,c1614,Y,timber,Thomas Dymee (or Dymond),Y,6.A,5.1,,0
8454,Aspall,S Mary of Grace,Suffolk,18010,TM167649,52.23987,1.17279,1,c1850,,timber,,,5.A,1,,0
261,Aspenden,S Mary,Hertfordshire,10505,TL353283,51.93756,-0.03252,2,1936,,oak,Alfred Bowell,,,,,0
260,Aspenden,S Mary,Hertfordshire,10505,TL353283,51.93756,-0.03252,1,1936,,oak,Alfred Bowell,,6.A,6.1,,0
5049,Aspley,S Margaret,Nottinghamshire,15234,SK541417,52.97000,-1.19541,1,1959,,cast iron,John Taylor & Co,,8.3.A.h,8,,0
262,Aspley Guise,S Botolph,Bedfordshire,10223,SP942362,52.01664,-0.62820,1,1883,,timber,John Taylor & Co,,6.A,6.4,,0
263,Assington,S Edmund K&M,Suffolk,16240,TL935387,52.01376,0.81921,1,c1863,,oak,,,6.A,6.4,,0
265,Astbury,S Mary,Cheshire,12924,SJ846615,53.15078,-2.23155,2,1998,,cast iron,John Taylor & Co,,8.3.A.h,,,0
264,Astbury,S Mary,Cheshire,12924,SJ846615,53.15078,-2.23155,1,1925,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
267,Astley,S Mary V,Warwickshire,15505,SP310894,52.50190,-1.54345,2,,,steel,,,,,,0
266,Astley,S Mary V,Warwickshire,15505,SP310894,52.50190,-1.54345,1,1607,Y,timber,,,,6,,0
268,Astley,S Peter,Worcestershire,15965,SO787676,52.30618,-2.31309,1,1992,,cast iron;steel,Eayre & Smith,,8.2.A.b,6.1,,0
269,Aston,S Mary,Hertfordshire,15118,TL271226,51.88751,-0.15378,1,1959,,composite,Mears & Stainbank,,,,,0
7842,Aston,S James,Oxfordshire,12884,SP342030,51.72514,-1.50618,1,1883,,timber,John Taylor & Co,,6.A ?,6.4,,0
270,Aston,All Saints,South Yorkshire,11818,SK468852,53.36205,-1.29811,1,,,cast iron,,,,6,,0
7850,Aston,S Peter & S Paul,West Midlands,10927,SP082899,52.50700,-1.88008,1,1935,,cast iron,John Taylor & Co,,8.3.A.h,~12.3,,0
271,Aston Abbotts,S James Gt,Buckinghamshire,12342,SP847202,51.87428,-0.77066,1,1929,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
8479,Aston Botterell,S Michael & All Angels,Shropshire,13181,SO632841,52.45374,-2.54233,1,1884,,timber,John Taylor & Co,,6.A,3.1,,0
272,Aston Cantlow,S John Bapt,Warwickshire,17054,SP137598,52.23677,-1.80006,1,c1625,Y,timber,,,6.A,5.3,,1
273,Aston Cantlow,S John Bapt,Warwickshire,17054,SP137598,52.23677,-1.80006,1.1,1924,,cast iron;oak,Charles Carr,,7.B.b,,,
274,Aston Clinton,S Michael & All Angels,Buckinghamshire,17117,SP879119,51.79929,-0.72641,1,2003,,cast iron,Whites of Appleton,,8.3.A.h,,,0
275,Aston Ingham,S John Bapt,Herefordshire,10896,SO683235,51.90975,-2.46152,1,1950,,cast iron,Gillett & Johnston,,8.3.A.m,6.1,,0
276,Aston on Trent,All Saints,Derbyshire,10503,SK414293,52.86008,-1.38536,1,1935,,cast iron,John Taylor & Co,,,,,0
8271,Aston Sandford,S Michael & All Angels,Buckinghamshire,17166,SP756078,51.76447,-0.90528,2,c1699,,timber,,,6.S,,,0
277,Aston Sandford,S Michael & All Angels,Buckinghamshire,17166,SP756078,51.76447,-0.90528,1,,,timber,,,6.S,2.X1,,0
278,Aston Tirrold,S Michael,Oxfordshire,14174,SU556860,51.57076,-1.19780,1,1928,,oak,Richard White,,,6,,0
279,Astwood,S Peter,Buckinghamshire,15490,SP950473,52.11651,-0.61338,1,c1631,,timber,,,5.A;~ 5.Q,3.1,,0
280,Aswarby,S Denys,Lincolnshire,10347,TF067399,52.94592,-0.41338,1,,,timber,,,,3.1,,0
281,Atcham,S Eata,Shropshire,13475,SJ540092,52.67855,-2.68061,1,,,timber,,,,6,,0
282,Athelington,S Peter,Suffolk,17285,TM210709,52.29244,1.23960,1,c1470,,timber,,,6.A,3.1,,0
285,Atherington,S Mary,Devon,13392,SS591231,50.99015,-4.00883,2,2010,,steel,John Taylor & Co,,,,,0
283,Atherington,S Mary,Devon,13392,SS591231,50.99015,-4.00883,1,2005,,cast iron,Eayre & Smith,,,,,1
284,Atherington,S Mary,Devon,13392,SS591231,50.99015,-4.00883,1.1,2009,,cast iron,John Taylor & Co,,,,,
286,Atherstone,S Mary,Warwickshire,12926,SP308979,52.57862,-1.54617,1,1960,,cast iron;steel,John Taylor & Co,,,,,0
287,Attenborough,S Mary V,Nottinghamshire,14213,SK518343,52.90387,-1.23049,1,1934,,cast iron,John Taylor & Co,,8.3.A.h,6.1,8.3,1
288,Attenborough,S Mary V,Nottinghamshire,14213,SK518343,52.90387,-1.23049,1.1,1953,,cast iron,John Taylor & Co,,8.3.A.h,2.X2,,
8397,Attleborough,Assumption of BVM,Norfolk,15851,TM048953,52.51789,1.01847,1,c1523,,,,,,6D,,0
8297,Attleborough,Holy Trinity,Warwickshire,18033,SP370908,52.51439,-1.45621,1,,,,,,,,,0
8669,Attlebridge,S Andrew,Norfolk,18034,TG129168,52.70750,1.15067,1,1973,,steel,John Taylor & Co,,8.1.A,,,0
8617,Atwick,S Lawrence,East Riding of Yorkshire,18035,TA184507,53.93973,-0.19689,1,c1876,,hardwood,James Barwell & Co,Y,1.B,1,,0
289,Aubourn,The Clock Tower,Lincolnshire,15681,SK919625,53.15180,-0.62640,1,1862,,oak,Mears,,,3.3,,0
290,Auckland,S Matthew in the City,"North Island, New Zealand",16624,,-36.85014,174.76137,1,1971,,steel,Local labour/guild/assn,,,,,0
8689,Audlem,S James Gt,Cheshire,12137,SJ659436,52.98914,-2.50809,1,1736,,timber,John Sneyd,,6.A;6.H,6.8,,0
291,Audley,S James Gt,Staffordshire,15909,SJ798508,53.05481,-2.30160,1,1946,,steel,Gillett & Johnston,,8.1.B.a,8.3,,0
292,Augusta,The Good Shepherd,"Georgia, United States of America",16381,,33.47627,-82.01464,1,c2004,,steel,Whitechapel Bell Foundry,,8.1.B.c,8.3,,0
293,Ault Hucknall,S John Bapt,Derbyshire,11391,SK467652,53.18216,-1.30197,1,1976,,steel,Fred Pembleton,,,,,0
294,Aunsby,S Thomas of Canterbury,Lincolnshire,15892,TF044388,52.93676,-0.44717,1,1860,,timber,,,5.A,3.1,,0
296,Austrey,S Nicholas,Warwickshire,11258,SK295062,52.65345,-1.56434,2,c1632,Y,oak,,,6.B,,,0
295,Austrey,S Nicholas,Warwickshire,11258,SK295062,52.65345,-1.56434,1,c1632,Y,oak,,,6.B,5.1,,0
299,Avebury,S James,Wiltshire,14799,SU099699,51.42861,-1.85804,2,1985,,,Whitechapel Bell Foundry,,,,,0
297,Avebury,S James,Wiltshire,14799,SU099699,51.42861,-1.85804,1,1981,,steel,Whitechapel Bell Foundry,,,8.3,,1
298,Avebury,S James,Wiltshire,14799,SU099699,51.42861,-1.85804,1.1,2009,,steel,Matthew Higby & Co,,,,,
8363,Aveley,S Michael,Essex,17626,TQ567800,51.49800,0.25692,1,1979,,steel,Whitechapel Bell Foundry,,8.1.A,,,0
300,Avening,Holy Cross,Gloucestershire,13359,ST879979,51.68060,-2.17549,1,1903,,timber,Mears & Stainbank,,,,,0
301,Averham,S Michael & All Angels,Nottinghamshire,14142,SK767543,53.08101,-0.85500,1,2012,,steel,Local labour/guild/assn,,8.1.B.a,6.14,,0
302,Avington,S Mary,Hampshire,15290,SU532322,51.08711,-1.24071,1,2009,,steel,Matthew Higby & Co,,8.1.B.a,6.1,,0
303,Avon Dassett,S John Bapt,Warwickshire,12778,SP411502,52.14866,-1.40023,1,1869,,timber,William Blews and Sons,,6.A,5.1,,0
304,Awbridge,Clock House Bells,Hampshire,10485,SU319235,51.01006,-1.54570,1,2007,,steel,Local labour/guild/assn,,8.1.B.a,10,,0
306,Awliscombe,S Michael & All Angels,Devon,13190,ST133018,50.80946,-3.23095,2,1938,,steel,Gillett & Johnston,,8.1.B.a,,,0
305,Awliscombe,S Michael & All Angels,Devon,13190,ST133018,50.80946,-3.23095,1,,,oak,Harry Stokes,,6.B,5.1,,0
307,Awre,S Andrew,Gloucestershire,16342,SO708080,51.77035,-2.42375,1,c1699,,timber,,,5.L;6.A,6.9,,0
7975,Axbridge,S John Bapt,Somerset,16482,ST431546,51.28773,-2.81653,2,,,,,,,,,0
308,Axbridge,S John Bapt,Somerset,16482,ST431546,51.28773,-2.81653,1,1925,,cast iron,John Taylor & Co,,8.3.C.e,6.1,,0
7976,Axminster,S Mary,Devon,16675,SY296984,50.78170,-2.99934,8,,,,,,,,,0
310,Axminster,S Mary,Devon,16675,SY296984,50.78170,-2.99934,2,1986,,cast iron,Whitechapel Bell Foundry,,8.3.A.h,3.1,,0
309,Axminster,S Mary,Devon,16675,SY296984,50.78170,-2.99934,1,1898,Y,oak,Harry Stokes,,6.B,8.3,,0
311,Axmouth,S Michael,Devon,14512,SY256910,50.71418,-3.05480,1,c1699,Y,oak,(unidentified),,6.A,4.1,,0
312,Aycliffe,S Andrew,Durham,14077,NZ282221,54.59385,-1.56367,1,1931,,metal,Gillett & Johnston,,,,,0
8895,Aylburton,S Mary,Gloucestershire,18053,SO617019,51.71496,-2.55548,1,,,oak,,,5.L,1,,0
314,Aylesbeare,Blessed Virgin Mary,Devon,13311,SY037919,50.71922,-3.36471,2,1919,,cast iron,John Taylor & Co,,8.3.A.h,,,0
313,Aylesbeare,Blessed Virgin Mary,Devon,13311,SY037919,50.71922,-3.36471,1,1884,,oak,Harry Stokes,,6.B,5.1,,0
315,Aylesbury,S Mary,Buckinghamshire,15375,SP817139,51.81786,-0.81591,1,1983,,cast iron,Eayre & Smith,,8.3.A.m,8.3,,0
316,Aylesford,S Peter & S Paul,Kent,16726,TQ729590,51.30407,0.47927,1,1885,,timber,Gillett & Co,,6.A,8.3,,0
3972,Aylestone,S Andrew,Leicestershire,11503,SK571010,52.60394,-1.15721,1,1948,,cast iron,Gillett & Johnston,,8.3.A.m,8.3,,0
7807,Aylmerton,S John Bapt,Norfolk,18057,TG181400,52.91369,1.24375,1,,,timber,,,6.D,1,,0
317,Aylsham,S Michael,Norfolk,16792,TG192270,52.79603,1.25038,1,1889,,oak,George Day & Sons,,6.D,10.X,,1
318,Aylsham,S Michael,Norfolk,16792,TG192270,52.79603,1.25038,1.1,,,oak,,,,,,
319,Aymestrey,S John Bapt & S Alkmund,Herefordshire,12059,SO425651,52.28131,-2.84294,1,c1699,,oak,,,6.A,6.16,,0
321,Aynho,S Michael,Northamptonshire,14772,SP514330,51.99360,-1.25224,2,1911,,metal,John Taylor & Co,,,,,0
320,Aynho,S Michael,Northamptonshire,14772,SP514330,51.99360,-1.25224,1,1911,,metal,John Taylor & Co,,,,,0
322,Aysgarth,S Andrew,North Yorkshire,13230,SE011885,54.29238,-1.98333,1,1913,,cast iron,Gillett & Johnston,,8.3.C,6,,0
323,Ayston,S Mary V,Rutland,13052,SK859009,52.59968,-0.73267,1,1877,,oak,John Taylor & Co,,,,,0
324,Aythorpe Roding,S Mary,Essex,12736,TL584153,51.81433,0.29693,1,c1600,Y,oak,,,~ 6.H,,,0
6877,Babbacombe,All Saints,Devon,16112,SX924652,50.47744,-3.51711,2,1963,,cast iron,John Taylor & Co,,8.3.D.a,,,0
6876,Babbacombe,All Saints,Devon,16112,SX924652,50.47744,-3.51711,1,1963,,cast iron,John Taylor & Co,,8.3.D.a,,,0
325,Babcary,Holy Cross,Somerset,17132,ST561287,51.05665,-2.62725,1,1911,,cast iron,John Warner & Sons,,,6,,0
8458,Babraham,S Peter,Cambridgeshire,18061,TL509505,52.13245,0.20412,1,c1500,,timber,,,5.H;5.R;6.D,4.2,,0
326,Babworth,All Saints,Nottinghamshire,10636,SK686808,53.32006,-0.97138,1,1959,,cast iron,John Taylor & Co,,8.3.A.h,6.14R,,0
328,Backwell,S Andrew,Somerset,11245,ST492683,51.41171,-2.73039,2,1938,,cast iron,John Taylor & Co,,,,,0
327,Backwell,S Andrew,Somerset,11245,ST492683,51.41171,-2.73039,1,1901,,cast iron,John Taylor & Co,,,,,0
8428,Baconsthorpe,S Mary,Norfolk,18063,TG127368,52.88711,1.16067,1,,,oak,,,5.A,1,,0
329,Bacton,S Faith,Herefordshire,12333,SO370323,51.98628,-2.91771,1,1907,,oak,George Day & Sons,,,6,,0
330,Bacton,S Mary V,Suffolk,11939,TM052671,52.26458,1.00706,1,1972,,cast iron,Whitechapel Bell Foundry,,,6.4,,0
331,Bacup,Christ Church,Lancashire,12876,SD873233,53.70669,-2.19370,1,c1854,,timber,C & G Mears,Y,6.A,6.1,8.3,1
332,Bacup,Christ Church,Lancashire,12876,SD873233,53.70669,-2.19370,1.1,1923,,cast iron,Mears & Stainbank,Y,8.3.A.h,2.X2,,
334,Badby,S Mary,Northamptonshire,13715,SP559587,52.22399,-1.18230,1,1931,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
7782,Baddesley Clinton,S Michael,Warwickshire,18065,SP202713,52.33994,-1.70406,1,,,,,,,,,0
7780,Baddesley Ensor,S Nicholas,Warwickshire,18066,SP270985,52.58406,-1.60232,1,,,,,,,,,1
7781,Baddesley Ensor,S Nicholas,Warwickshire,18066,SP270985,52.58406,-1.60232,1.1,,,,,,,,,
